Row.names,Trophoblasts,Stromal,Hofbauer,Endothelial,nRBC,Syncytiotrophoblast,CellType_PC1,CellType_PC2,CellType_PC3,CellType_PC4,CellType_PC5,Sample_Name,sample_id,Predicted_Sex
203541510042_R01C01_PLAC,0.020440318,0,0,0.025601276,0.012860356,0.94109805,2.132141686,-1.906813309,0.198540361,0.261585834,0.022774379,5778_CRDPL,5778,Female
203541510042_R03C01_PLAC,0,0.00730137,0.016082008,0.012478486,0.024115795,0.940022342,-5.159500917,-0.108896528,-0.403252042,-1.81289699,-3.132498711,5625_CRDPL,5625,Male
203541510042_R08C01_PLAC,0.213149792,0,0.001246065,0.027948926,0.003653959,0.754001258,3.428367972,0.987649314,1.097888015,-0.64230617,-0.128362277,0117_CRDPL,117,Male
203541510063_R02C01_PLAC,0.035700785,0,0,0.021168223,0.009940777,0.933190215,2.680034143,-1.682850584,0.161500282,0.024552535,0.013999157,5631_CRDPL,5631,Male
203541510063_R07C01_PLAC,0.016079776,0,0.011272452,0.02499557,0.032644308,0.915007894,-0.097093195,1.763918126,0.096414457,0.517722241,0.021801044,5773_CRDPL,5773,Female
203541510067_R02C01_PLAC,0.072824003,0,0,0,0.013161882,0.914014115,3.546773745,-0.031387787,-4.277256408,-1.68130992,-0.070057392,5650_CRDPL,5650,Male
203541510067_R04C01_PLAC,0.054914484,0,0.005588269,0.040900996,0.033110914,0.865485337,1.23222643,1.349206305,0.339386354,0.768982449,-0.001587125,5642_CRDPL,5642,Female
203541510067_R06C01_PLAC,0.065936385,0,0.09726358,0.00685079,0.121891641,0.708057605,0.164732636,4.060453993,-1.542321778,0.880129674,-0.140771102,0108_crdpl,108,Female
203541510142_R02C01_PLAC,0.019242618,0,0,0.004122975,0.01455548,0.962078926,2.150602716,-1.431544107,-1.298002286,-0.305139868,0.01283936,5376_CRDPL,5376,Female
203541510142_R05C01_PLAC,0,0.018507879,0.018738178,0.004775998,0.014224568,0.943753377,-5.185691288,0.102813943,-0.939384188,-2.914763475,-3.820783955,0007_crdpl,7,Male
203541510142_R07C01_PLAC,0.017142512,0,0.003457874,0,0.023970333,0.95542928,0.760885956,2.445569573,-4.206001739,-1.569581696,-0.035626975,5335_pl-pilot,5335,Male
203541510143_R02C01_PLAC,0.009256879,0,0.011962589,0.024759196,0.032208379,0.921812957,-0.601244186,1.691054895,0.136958275,0.502716859,0.02291182,5930_CRDPL,5930,Male
203541510143_R03C01_PLAC,0.033258441,0.010085402,0.005334324,0.012221831,0.005598163,0.933501839,0.619600558,0.465310923,-0.097019046,-2.887319582,-3.353734263,5879_CRDPL,5879,Female
203541510143_R06C01_PLAC,0.057631166,1.94E-04,0.001680912,0.015226522,0.005633943,0.919633509,1.963191706,0.650838927,0.33901861,-1.156180723,-0.785254808,5039_CRDPL,5039,Female
203541510144_R03C01_PLAC,0.035773206,0,0.011156689,0.03447839,0.02636374,0.892227975,0.634232584,1.886354889,0.423057994,0.495356657,0.011273833,6035_crdpl,6035,Female
203541510144_R05C01_PLAC,0.036546173,0,0.011597317,0.02560798,0.010159824,0.916088706,0.823365768,2.155011855,0.736305922,-0.252180742,0.010577898,5775_CRDPL,5775,Female
203541510144_R08C01_PLAC,0.035054101,0,0,0.033573562,0.002988684,0.928383654,2.855206231,-1.622746836,1.208765183,-0.590325729,-0.001159236,6053_crdpl,6053,Male
203541510145_R05C01_PLAC,0,0.025286084,0.007332596,9.06E-04,0,0.966475133,-3.871652761,0.513691329,0.564393751,-6.833133199,-4.131131594,0128_CRDPL,128,Male
203541510146_R02C01_PLAC,0.032933771,0,0.007007455,0.030467,0.012665093,0.916926681,0.877735384,1.639519402,0.707545824,-0.007567244,0.015805292,5448_CRDPL,5448,Female
203541510146_R04C01_PLAC,0.029481508,0,0.012804786,0.02200012,0,0.935713586,1.446600982,2.985142042,3.318023031,-3.384758331,-0.050089807,5675_CRDPL,5675,Male
203541510146_R07C01_PLAC,0.004759095,0,0.005126194,0.015514219,0.005066238,0.969534254,-0.498618686,1.279888787,0.790687739,-0.827989927,0.01689076,0110_CRDPL,110,Female
203541510147_R03C01_PLAC,0.015877169,0.033695414,0,0.049601521,0,0.900825896,2.056755765,-3.03151878,2.894471684,-5.265231755,-4.300800885,0015_crdpl,15,Female
203541510147_R05C01_PLAC,0.09084791,0,0.00437469,0.034026361,0.003571217,0.867179823,2.181225523,1.680882549,1.414274068,-0.740116996,-0.033934243,5401_CRDPL,5401,Male
203541510147_R07C01_PLAC,0.005973886,0,0,0.00427147,0.009666011,0.980088633,1.198727361,-1.641667149,-0.962355279,-0.559166313,0.011966571,5345_CRDPL,5345,Female
203541690001_R01C01_PLAC,0.036749447,0,0.02594528,0.047600472,0.04487474,0.84483006,0.222415363,2.414101529,0.452112168,0.921532335,-0.012065749,0134_crdpl,134,Male
203541690001_R04C01_PLAC,0.090847251,0,0,0.027057879,0.01457865,0.86751622,3.429563658,-1.582730415,0.082884602,0.388546586,-0.020374566,6129_CRDPL,6129,Male
203541690001_R06C01_PLAC,0.012289888,0,8.24E-04,0.018541376,0.004970176,0.963374854,1.000716984,0.031763861,0.722213574,-0.650382765,0.01898238,5360_CRDPL,5360,Female
203541690002_R03C01_PLAC,0.140549184,0,0.00378338,0,0.021805712,0.833861725,2.613024687,3.047124098,-4.263702962,-1.592854905,-0.116314008,5686_CRDPL,5686,Male
203541690002_R06C01_PLAC,0,0.00701634,0.003705213,0.037823617,0.003619726,0.947835103,-4.305877285,-1.287883101,1.423648528,-2.537608413,-3.112885098,0191_crdpl,191,Male
203541690002_R08C01_PLAC,0.019761268,0,0.007537204,0.023567721,0.019214707,0.9299191,0.337085535,1.584043411,0.303812738,0.168628105,0.02476665,5988_CRDPL,5988,Female
203541690003_R02C01_PLAC,0,0,0.001464499,0.015966323,0.021190283,0.961378894,-3.71033776,-0.819002369,0.137528368,0.253824509,0.005589841,5709_CRDPL,5709,Female
203541690003_R06C01_PLAC,0.064663278,0,0,0.030556222,0.003841382,0.900939118,3.358613766,-1.489106667,0.957279749,-0.453562883,-0.01525684,0204_CRDPL,204,Female
203541690003_R07C01_PLAC,0,0,0.025349703,0.003985452,0.039492522,0.931172322,-4.838688569,1.754889901,-1.043465465,-0.018672216,-0.02339257,5713_CRDPL,5713,Male
203541690005_R01C01_PLAC,0.047906413,0,0.001131832,0.011648352,0.01310751,0.926205893,1.937781412,0.558508419,-0.253918318,-0.196336006,0.009497589,0247_CRDPL,247,Male
203541690005_R03C01_PLAC,0,0,0.015070342,0.010517395,0.005350124,0.969062138,-4.330470883,1.374234409,0.806529588,-0.972720511,-0.01326233,5715_CRDPL,5715,Male
203541690005_R06C01_PLAC,0.013628469,0,0.006147421,0,0.019341266,0.960882843,0.377532405,2.886833294,-4.016534813,-1.754778067,-0.035853909,5689_CRDPL,5689,Female
203541690008_R01C01_PLAC,0.078522395,0,0.019181608,0.011008683,0.060217674,0.83106964,1.035322846,2.712597709,-0.943933197,0.624768777,-0.03551024,5886_CRDPL,5886,Female
203541690008_R03C01_PLAC,0,0,0.016504257,0.0090368,0.019156766,0.955302177,-4.586325665,1.287528963,-0.032753824,-0.190770727,-0.005651547,5808_CRDPL,5808,Male
203541690008_R07C01_PLAC,0.054530843,0,0,0.016630447,0.003700637,0.925138073,3.244146886,-1.356577926,0.507792637,-0.702770872,-0.007666943,0287_CRDPL,287,Female
203541690015_R03C01_PLAC,0.17473396,0,0.001657285,0.030948672,0.026952734,0.765707349,2.780743881,0.80187226,0.070354428,0.673963528,-0.086711625,5900_CRDPL,5900,Female
203541690015_R06C01_PLAC,0.057848001,0,0.005849149,0.0300659,0.005292635,0.900944316,1.603463987,1.77199969,1.145084425,-0.565470579,-0.006233253,0270_CRDPL,270,Female
203541690015_R08C01_PLAC,0,0,0,0.022730497,0.006221082,0.971048421,-2.431391598,-2.96617071,0.864587013,-0.218454877,-0.004626889,5857_CRDPL,5857,Male
203541690016_R03C01_PLAC,0.019699238,6.31E-04,0,0.019771032,0.007064381,0.952834026,1.976742318,-2.326320475,0.112833933,-1.103752707,-1.426012803,5697_crdpl,5697,Female
203541690016_R05C01_PLAC,0.061393306,0,0.006376694,0.024415172,0.006874368,0.90094046,1.586722704,1.871642487,0.836257576,-0.475706191,-0.004798724,5712_CRDPL,5712,Male
203541690016_R07C01_PLAC,0.044940899,0,0.01613933,0.013905812,0.035995299,0.889018659,0.683648598,2.444776532,-0.451320933,0.352781916,0.002300365,5695_CRDPL,5695,Female
203541690016_R08C01_PLAC,0.064119714,0,0.006635882,0.03714585,0.005909754,0.886188799,1.616546132,1.823464133,1.255616878,-0.421853843,-0.011951488,5645_crdpl,5645,Female
203541690017_R01C01_PLAC,0,0,0,0.022577992,0.017844145,0.959577864,-2.619922947,-3.132261877,0.256751245,0.475177044,0.003256881,5351_CRDPL,5351,Male
203541690017_R03C01_PLAC,0,0,0,0.012312388,0.023059965,0.964627647,-2.634888754,-3.003709707,-0.367691213,0.428538508,0.001941888,5056_CRDPL,5056,Male
203541690017_R08C01_PLAC,0.064603391,0,0.001797941,0.025076598,0.009732679,0.898789392,2.048672271,0.818436632,0.542839176,-0.143889191,-0.001937684,5090_CRDPL,5090,Female
203541690018_R02C01_PLAC,0,0,0,0.001600682,0.004928936,0.993470382,-2.253461508,-2.193880576,-1.057308473,-1.298143023,-0.030708843,6072_CRDPL,6072,Female
203541690018_R04C01_PLAC,0.129744653,0,0,0,0.034474066,0.835781281,3.892521309,-0.03184167,-4.858592865,-1.009474732,-0.112829271,5643_CRDPL,5643,Female
203541690018_R07C01_PLAC,0.072661967,0,0.008183726,0.002497927,0.00618026,0.91047612,1.776781452,2.765344289,-0.865799424,-1.363568491,-0.030778788,5953_CRDPL,5953,Male
203541690019_R02C01_PLAC,0,0,0,0.010013062,0.019653017,0.970333921,-2.595640394,-2.920820659,-0.438133296,0.248045358,5.17E-04,5404_CRDPL,5404,Male
203541690019_R04C01_PLAC,0.037251666,0.014964736,0,0.068368111,3.41E-04,0.879074479,2.619797633,-2.933101501,2.328009698,-3.810866952,-3.697747425,5012_crdpl,5012,Female
203541690019_R07C01_PLAC,0,0,0.001482132,0.009303231,0.018082548,0.971132089,-3.658545914,-0.633995102,-0.194481509,-0.045537002,0.002214223,5352_CRDPL,5352,Female
203541690020_R05C01_PLAC,0.058079512,0,0.010954195,0.034505534,0.034102091,0.862358667,1.025468496,1.948514639,0.246140843,0.678585363,-0.004898993,5898_CRDPL,5898,Female
203541690020_R08C01_PLAC,0.046858602,0,0.004254184,5.13E-04,0.002914777,0.945459132,1.848850856,2.663373625,-1.616323045,-2.323487814,-0.04125239,5897_CRDPL,5897,Male
203541690021_R03C01_PLAC,0.10546997,0,0.006685241,0.002041799,0.016013035,0.869789955,2.027614828,2.600492793,-1.600720965,-0.774460022,-0.048194017,5747_CRDPL,5747,Male
203541690021_R06C01_PLAC,0,0,0.001687426,0,0.013709114,0.98460346,-3.414410075,0.803995385,-3.614799721,-1.848470813,-0.059314101,5233_CRDPL,5233,Male
203541690022_R03C01_PLAC,0.055625328,0,0.024542568,0.009344149,0.019590414,0.89089754,0.839485845,3.04457942,-0.387688834,-0.222534297,-0.009462868,5363_CRDPL,5363,Male
203541690022_R05C01_PLAC,0,0,4.84E-04,0.062953989,0,0.93656203,-2.41553623,-1.123884214,4.233785445,-2.720896129,-0.076490771,5169_crdpl,5169,Male
203541690022_R07C01_PLAC,0,0,0.025603897,0.022652658,0.051707579,0.900035866,-4.979223351,1.238674903,0.162462905,0.78154847,-0.017315873,5370_CRDPL,5370,Female
203541690023_R01C01_PLAC,0,0,0.023544824,0.007260922,0.044180043,0.925014211,-4.860975908,1.51036744,-0.649104405,0.272194283,-0.017646872,5343_CRDPL,5343,Female
203541690023_R05C01_PLAC,0,0.006738352,0.007135735,0.012521809,0.001358281,0.972245823,-4.326237623,-0.291560443,1.157045916,-3.589951456,-3.096364813,5377_CRDPL,5377,Male
203541690024_R02C01_PLAC,0.032314423,0,0,0.015274167,0.015484427,0.936926984,2.529008815,-1.686109657,-0.343345069,0.199767779,0.018100757,5630_CRDPL,5630,Male
203541690024_R04C01_PLAC,0.022056449,0,0,0.02522716,0.007582285,0.945134105,2.294632076,-1.800817797,0.484234064,-0.092377321,0.017917915,5734_CRDPL,5734,Female
203541690024_R07C01_PLAC,0,0,0,0,0.010289095,0.989710905,-2.233529167,-1.502961946,-3.715170931,-1.817169698,-0.063801895,0220_CRDPL,220,Female
203541690025_R01C01_PLAC,0.070464064,0,0,0.078638406,0,0.85089753,4.061922354,-1.117707263,3.830808645,-2.523871658,-0.096950202,0225_crdpl,225,Female
203541690025_R03C01_PLAC,0,0,0,0.019217297,0.017547818,0.963234885,-2.608788065,-3.084869728,0.139223526,0.40565678,0.003252739,5045_CRDPL,5045,Male
203541690025_R05C01_PLAC,0.02970771,0.001507503,0.002521224,0.063527403,0.014254935,0.888481224,0.781647872,-0.223963209,0.821647632,-0.801460987,-2.010918502,5277_crdpl,5277,Female
203541690025_R07C01_PLAC,0.11417664,0.001895919,0,0.022964155,0.012383803,0.848579482,3.306057583,-2.321573936,-0.305406469,-1.086803812,-2.211703978,5229_CRDPL,5229,Male
203541690026_R03C01_PLAC,0.08405611,0,0,0.032328604,0.012974551,0.870640734,3.372256294,-1.632942496,0.294613487,0.373646772,-0.017608871,5256_CRDPL,5256,Male
203541690026_R05C01_PLAC,0.008892264,0.001067321,0.007079322,0.030402654,0.002690398,0.949868042,-0.301402267,0.879722342,1.387932373,-2.102115597,-1.775784796,5248_crdpl,5248,Male
203541690026_R07C01_PLAC,0,0,0,0.016041918,0.011558365,0.972399717,-2.524732479,-2.968263828,0.236205069,0.063357028,7.01E-04,5289_CRDPL,5289,Female
203541690027_R01C01_PLAC,0.025007311,0.001148835,0,0,0.020364506,0.953479348,2.212743806,-1.090079025,-4.751380456,-2.51695357,-1.873978648,5265_CRDPL,5265,Male
203541690027_R06C01_PLAC,0.02415212,0,0,0.057877406,0.011339535,0.906630939,2.262760965,-2.069859213,0.907163226,0.482907192,0.00829374,5298_crdpl,5298,Female
203541690027_R08C01_PLAC,0.014550297,0,0.034596037,0.017152517,0.067363672,0.866337477,-0.726335692,2.656022485,-0.502505885,0.805245086,-0.009366837,5296_CRDPL,5296,Female
203541690031_R02C01_PLAC,0.06480037,0,0.005143639,0.018906323,0.017452081,0.893697586,1.563260554,1.634853506,0.07902656,0.06460301,2.91E-04,6126_CRDPL,6126,Male
203541690031_R04C01_PLAC,0.017851488,0,0.013566902,0.012674883,0.034500079,0.921406649,-0.052232873,2.11893145,-0.459647639,0.297138684,0.018440466,6066_CRDPL,6066,Female
203541690031_R06C01_PLAC,0,0,0.003581333,0.010802875,0.005324037,0.980291755,-3.777761683,0.208778045,0.698955916,-0.863074136,-0.006812605,6125_CRDPL,6125,Male
203541690031_R07C01_PLAC,0.125416687,0,0.012295088,0.036113543,0.032106741,0.794067942,1.678229015,2.237181903,0.287287727,0.67873287,-0.056523949,6118_CRDPL,6118,Male
203541690034_R01C01_PLAC,0.013631839,0,0.009243237,0.010016164,0.043789133,0.923319627,-0.170755994,1.775090091,-0.79927811,0.402935767,0.017816525,6044_CRDPL,6044,Male
203541690034_R04C01_PLAC,0,0,0,0.008213604,0.006051617,0.985734779,-2.3742655,-2.677769338,0.080490188,-0.600551774,-0.009600666,5928_CRDPL,5928,Female
203541690034_R07C01_PLAC,0,0,0.005017351,0,0.041913112,0.953069537,-4.025311012,1.488904069,-4.158413387,-1.177583404,-0.063140466,5705_CRDPL,5705,Female
203541690037_R02C01_PLAC,0,0,0.010246964,0.007543975,0.015014276,0.967194784,-4.348885591,0.988739881,-0.078356098,-0.383615207,-0.004118996,5934_CRDPL,5934,Female
203541690037_R04C01_PLAC,0.118462006,0.001087879,0.003684044,0.0483812,0,0.828384871,2.823023771,1.390551646,3.468693594,-4.057380165,-1.910574149,0327_CRDPL,327,Female
203541690037_R07C01_PLAC,0.108571722,0,0,0.053599923,0.015280726,0.822547629,3.548559539,-1.728880365,0.589303434,0.684442899,-0.045000253,5865_CRDPL,5865,Male
203541690041_R03C01_PLAC,0.001279293,0,0,0,0.031879534,0.966841174,-0.121085614,-1.088561397,-4.534571577,-1.087649808,-0.044688633,5776_CRDPL,5776,Female
203541690041_R05C01_PLAC,0.006082153,0,0.002845428,0.028585151,0.010313193,0.952174074,-0.219722316,0.582953968,0.799248996,-0.098882161,0.025182135,5285_crdpl,5285,Female
203541690041_R08C01_PLAC,0.024517661,0,0.001153394,0.019048581,0.006997699,0.948282665,1.425969742,0.377479238,0.533778665,-0.440892112,0.018767195,5757_CRDPL,5757,Male
203541690042_R01C01_PLAC,0.023691083,0.010913378,0.009390893,0.018203874,7.54E-04,0.937046989,0.418253499,1.019201687,1.378320609,-4.079173705,-3.432997636,5719_crdpl,5719,Male
203541690042_R03C01_PLAC,0.037773132,0,0.003839443,0.033140422,0.02038399,0.904863013,1.140429265,1.091248009,0.438577754,0.385464193,0.015437367,5711_CRDPL,5711,Female
203541690042_R05C01_PLAC,0.015250854,0,0.005403287,0.014925407,0.017843936,0.946576517,0.273701118,1.395086767,-0.027908268,-0.02144939,0.026984123,5703_CRDPL,5703,Female
203541690042_R07C01_PLAC,0,0,0,0.020708728,0.001695049,0.977596223,-2.197516335,-2.734701532,1.519266098,-1.087235647,-0.020859325,5716_crdpl,5716,Male
203541690043_R03C01_PLAC,0.05099327,0,0.011006213,0.031184999,0.023055417,0.8837601,0.982446485,2.008604866,0.398148613,0.373888699,0.003556485,0031_crdpl,31,Female
203541690043_R05C01_PLAC,0.073881086,0,0.009379484,0.013721625,0.03422254,0.868795264,1.345176536,2.136616617,-0.511570033,0.362615031,-0.011810435,5942_CRDPL,5942,Female
203541690043_R08C01_PLAC,0.045868955,0,0,0.014517873,0.011186089,0.928427083,2.899969787,-1.537048453,-0.218073251,-0.030494175,0.008464475,5941_CRDPL,5941,Male
203541690048_R02C01_PLAC,0,0,0,0.010634008,0.023684636,0.965681356,-2.632104397,-2.96693301,-0.497990412,0.394300215,9.66E-04,5805_CRDPL,5805,Female
203541690048_R04C01_PLAC,0.042320675,0,0,0.005232412,0.021876662,0.930570251,2.761215055,-1.377516996,-1.395477843,0.053825913,0.004974598,5806_CRDPL,5806,Female
203541690048_R06C01_PLAC,0.063018784,0,0,0.00290328,0.013377031,0.920700906,3.233156752,-1.040284758,-1.590526371,-0.471111824,-0.01568492,5839_CRDPL,5839,Male
203541690048_R07C01_PLAC,0,0,0.003937188,1.87E-04,0.016944557,0.978930968,-3.827839127,1.134467399,-2.827607579,-1.396419731,-0.043462253,5824_CRDPL,5824,Male
203541690049_R02C01_PLAC,0.050655639,0,0,0.062419567,0.00843656,0.878488233,2.96770671,-1.867095046,1.091854324,0.324059419,-0.011801155,5297_CRDPL,5297,Female
203541690049_R05C01_PLAC,0.04657554,0,0.004317603,0.005929855,0.007866777,0.935310226,1.539389362,1.864629749,-0.370378181,-0.869169331,-1.39E-06,0066_crdpl,66,Male
203541690049_R08C01_PLAC,0,0,0.0183737,0.021217736,0.028325268,0.932083296,-4.741372981,1.076014008,0.423876928,0.369849545,-0.003930924,5252_CRDPL,5252,Male
203541690050_R04C01_PLAC,0.007819997,0,0.00475194,0,0.012469475,0.974958588,0.069070866,2.623805711,-3.753113345,-2.025524953,-0.036653872,5459_CRDPL,5459,Female
203541690050_R06C01_PLAC,0.044394282,0.048655987,0.007953224,0.029439162,0.004643471,0.864913874,0.524728114,0.199433534,0.548226922,-3.38565474,-4.530210416,0076_crdpl,76,Male
203541690050_R07C01_PLAC,0.002689748,0,0.003764051,0.004850083,0.010830698,0.977865419,-0.946116253,1.110510223,-0.543101802,-0.71346924,0.013320329,5396_CRDPL,5396,Male
203541690052_R02C01_PLAC,0.025223409,0,0.011918261,0.009320883,0.041070713,0.912466734,0.287468841,2.153014675,-0.833931477,0.315878829,0.012114431,5981_CRDPL,5981,Female
203541690052_R04C01_PLAC,0.007391229,0,0,0.005131449,0.012462371,0.975014951,1.328815999,-1.68545575,-0.979319873,-0.328687107,0.016361424,5480_CRDPL,5480,Female
203541690052_R07C01_PLAC,0.002707425,0.002017787,0.045704448,0,0.065244474,0.884325865,-2.386664537,3.091903672,-4.769203382,-2.395446477,-2.298213154,5497_CRDPL,5497,Male
203541690053_R01C01_PLAC,0.051315959,0,0.0102576,0.028314157,0.022056649,0.888055635,1.027907082,1.986372383,0.340231675,0.313676101,0.004744826,5986_CRDPL,5986,Female
203541690053_R04C01_PLAC,0.077189724,0.008840034,0.004183019,0.083114032,0,0.82667319,2.121556843,0.654628033,3.705231022,-4.760214984,-3.371699073,6060_crdpl,6060,Female
203541690053_R06C01_PLAC,0.028752834,0.161240421,0.36950317,0,0.359578633,0.080924942,-1.67582347,4.499924114,-5.915122311,-2.195179231,-7.041711489,5562_CRDPL,5562,Female
203541690053_R08C01_PLAC,0.031334608,0.01821545,0.006588212,0.033790849,0,0.910070882,1.101183194,0.834244407,3.001796847,-5.46585581,-3.844923198,6124_crdpl,6124,Male
203541690054_R01C01_PLAC,0.020302235,0,0.013646895,0,0.053742796,0.912308074,0.238892821,3.46769598,-4.553375168,-1.120244279,-0.052067489,5678_CRDPL,5678,Male
203541690054_R05C01_PLAC,0.001735813,0,0.004181657,0.017898867,0.012569348,0.963614316,-1.449619839,0.711328157,0.429710102,-0.156534743,0.021812175,5349_CRDPL,5349,Female
203541690054_R07C01_PLAC,0,0,0.001903259,0.036435557,0.002604314,0.95905687,-3.474249532,-0.511870095,2.003969237,-0.838835585,-0.015607023,5170_crdpl,5170,Male
203541690057_R01C01_PLAC,0.073612373,0,0.015861279,0.018500813,0.052538787,0.839486749,1.04838354,2.416047777,-0.472287277,0.727031592,-0.023776835,5771_CRDPL,5771,Female
203541690057_R04C01_PLAC,0.042479581,0.027230081,0.01801832,0.065624996,0,0.846647023,0.903491163,1.431977848,3.559933061,-5.452786206,-4.172012294,0233_crdpl,233,Female
203541690057_R06C01_PLAC,0.117980146,0.014711144,0.002202587,0.009569019,0,0.855537104,2.787607793,0.701505875,1.858631004,-5.715975154,-3.744115568,5640_CRDPL,5640,Male
203541690058_R04C01_PLAC,0.031393024,0,0.002486119,0,0.014402693,0.951718165,1.510186323,2.405773863,-3.980830961,-1.884156809,-0.04246654,5830_CRDPL,5830,Female
203541690058_R06C01_PLAC,0,0,0,0,0.006410006,0.993589994,-2.148722856,-1.42727363,-3.445066608,-2.128279453,-0.068348353,5791_CRDPL,5791,Male
203541690058_R08C01_PLAC,0.033391677,0,0.001518985,0.039582756,0.027146962,0.89835962,1.319743475,0.242743817,0.340709592,0.709967242,0.015547664,0237_CRDPL,237,Female
203541690062_R04C01_PLAC,0.024102696,0,0.010795788,0,0.029721343,0.935380173,0.585184096,3.406282025,-4.246898594,-1.507034692,-0.043179952,0092_CRDPL,92,Male
203541690062_R06C01_PLAC,0.027353762,0,0.008652773,0.002595565,0.019208812,0.942189087,0.683982761,2.384762138,-1.422361278,-0.61895638,0.004154297,5447_CRDPL,5447,Female
203541690063_R02C01_PLAC,0,0,0,0.013454761,0.010595142,0.975950097,-2.500109241,-2.905301566,0.147692489,-0.057162093,-7.00E-04,5799_CRDPL,5799,Male
203541690063_R05C01_PLAC,0.028606441,0,0.01907635,0.027514346,0.040244681,0.884558182,0.165169364,2.268101133,0.065785054,0.660230747,0.007717683,5797_CRDPL,5797,Female
203541690064_R02C01_PLAC,0.076561849,0,0,0.059749063,0.003721762,0.859967325,3.483287252,-1.622992371,1.498299595,-0.216631346,-0.036739005,0286_CRDPL,286,Female
203541690064_R04C01_PLAC,0,0,0.013683703,0.002128016,0.043696513,0.940491768,-4.585684208,1.408172602,-1.638302481,-0.123692972,-0.0246848,5959_CRDPL,5959,Female
203541690064_R06C01_PLAC,0.058178088,0,0,0.001375206,0.01385988,0.926586826,3.19361436,-0.863010851,-2.168034884,-0.701244924,-0.021766123,5684_CRDPL,5684,Male
203541690068_R03C01_PLAC,0,0,0.002142131,0.011500244,0.009508113,0.976849512,-3.690732271,-0.306396546,0.371887505,-0.423038677,-9.29E-05,5732_CRDPL,5732,Male
203541690068_R05C01_PLAC,0.025797374,0,0.005201984,0.011445272,0.008200364,0.949355006,0.904042786,1.683846859,0.172340868,-0.628172507,0.016682145,5725_CRDPL,5725,Male
203541690068_R07C01_PLAC,0,0,0.00486286,0.0078637,0.029818512,0.957454928,-4.186554094,0.268428892,-0.507423368,0.144084046,-8.31E-04,5745_CRDPL,5745,Female
203541690069_R03C01_PLAC,0.027023423,0,0.007880246,0,0.004074079,0.961022253,1.163046062,3.493177499,-3.147935093,-2.798102581,-0.054647809,5753_CRDPL,5753,Female
203541690069_R05C01_PLAC,0.023007081,0,0.013709098,0.008143066,8.61E-04,0.954279435,0.839351257,2.888168255,1.248788901,-2.248362472,-0.017656773,5742_CRDPL,5742,Male
203541690069_R08C01_PLAC,0.082507136,0.022085665,0.011442709,0.06982491,1.27E-04,0.814012242,1.54212666,1.133447719,3.077387358,-4.74834312,-4.030131488,5743_crdpl,5743,Male
203541690070_R03C01_PLAC,0.039788752,0,0,0.055454861,0,0.904756388,3.569388849,-1.165326238,3.584994792,-2.671386176,-0.063757051,0269_CRDPL,269,Male
203541690070_R06C01_PLAC,0.010653028,0,0.014455386,0.004347054,0.021319533,0.949225,-0.388764071,2.425867666,-0.980004817,-0.407142292,0.012536594,5835_CRDPL,5835,Male
203541690070_R08C01_PLAC,0,0,0.005621763,5.23E-05,0.010403663,0.983922316,-3.842733569,1.678320448,-3.017518374,-1.970249826,-0.056367199,5887_CRDPL,5887,Female
203541690071_R01C01_PLAC,0.062425574,0,3.88E-04,0.014816414,0.008610306,0.913759964,2.598790347,-0.133300287,0.075089745,-0.312019317,-0.002111097,6028_CRDPL,6028,Female
203541690071_R03C01_PLAC,0,0,0.006607952,0.012496362,8.75E-04,0.980020482,-3.707305139,0.939302044,1.861439117,-1.993284853,-0.030683119,0273_CRDPL,273,Male
203541690071_R07C01_PLAC,0,0,0.002087692,0.011762257,0.019608113,0.966541938,-3.812042105,-0.447777054,-0.027308496,0.067160792,0.004033545,5809_CRDPL,5809,Male
203541690072_R02C01_PLAC,0,0,0.003496725,0.025119633,0.012270466,0.959113175,-3.961218741,-0.178649369,0.884653375,-0.009045811,0.003252058,5410_crdpl,5410,Male
203541690072_R05C01_PLAC,0.048120363,0,0.003609342,0.020218322,0.033173703,0.89487827,1.316345452,1.160777282,-0.251017232,0.540202461,0.009632607,5823_CRDPL,5823,Male
203541690072_R07C01_PLAC,0.121232239,0,0,0.022807675,0.018814563,0.837145523,3.651351298,-1.500052019,-0.212753563,0.510701005,-0.041501175,5825_CRDPL,5825,Female
203541690073_R01C01_PLAC,0.044622915,0,0,0.009298105,0.016061369,0.930017611,2.833640131,-1.47667963,-0.773279686,0.05043772,0.008509711,5761_CRDPL,5761,Female
203541690073_R06C01_PLAC,0.008760665,0,0.004579362,0.00801873,0.011184448,0.967456796,-0.032698423,1.384226536,-0.227320429,-0.538469195,0.021812931,5752_CRDPL,5752,Male
203541690073_R08C01_PLAC,0.095900838,0.00960263,0.009886846,0.007054091,0.004292889,0.873262706,1.404907272,1.432515766,-0.375339395,-3.254746562,-3.368451314,5759_CRDPL,5759,Female
203541690074_R01C01_PLAC,0.081658975,0,0.002358527,0.01616172,0.027890885,0.871929893,1.990107017,1.044253501,-0.395856206,0.386349196,-0.011123819,5770_CRDPL,5770,Female
203541690074_R03C01_PLAC,0.053561521,0,0.012934345,0.022705008,0.015169971,0.895629154,1.054173959,2.30499407,0.399261981,-0.032504227,0.00216255,5682_CRDPL,5682,Male
203541690074_R05C01_PLAC,0.095205315,0,0.001092563,0.028885022,0.015411884,0.859405216,2.487439381,0.425061208,0.327811487,0.261283714,-0.021573255,5683_CRDPL,5683,Male
